,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
0,2016306,121.37453688,23.09833329,77.22399999999999,2016.8360655737704,29.784102691337466,5.513154435902834,16.999999999995907
1,2016307,121.37453687,23.09833329,77.229,2016.8387978142077,28.759709210135043,5.510527174919844,22.00000000000557
2,2016308,121.37453688,23.09833331,77.24,2016.8415300546449,29.778422962408513,7.727873045951128,33.00000000000125
3,2016309,121.37453697,23.09833324,77.235,2016.844262295082,39.017848554067314,0.0,28.000000000005798
4,2016310,121.37453688,23.09833329,77.235,2016.8469945355191,29.784102691337466,5.513154435902834,28.000000000005798
5,2016311,121.3745368,23.09833329,77.229,2016.8497267759562,21.588952280580997,5.492137745022774,22.00000000000557
6,2016312,121.37453683,23.09833331,77.242,2016.8524590163934,24.656452995259315,7.714737672358751,35.0000000000108
7,2016313,121.37453683,23.09833329,77.236,2016.8551912568305,24.662132724188268,5.50001859664917,29.000000000010573
8,2016314,121.37453684,23.09833331,77.24,2016.8579234972678,25.68084903759882,7.717364467680454,33.00000000000125
9,2016315,121.37453686,23.09833329,77.234,2016.860655737705,27.73531572893262,5.507900379598141,27.000000000001023
10,2016316,121.37453683,23.09833331,77.237,2016.863387978142,24.656452995259315,7.714737672358751,30.000000000001137
11,2016317,121.37453689,23.0983333,77.236,2016.8661202185792,30.805658956523985,6.623140536248684,29.000000000010573
12,2016318,121.37453687,23.09833332,77.238,2016.8688524590164,28.751189645845443,8.832605555653572,31.00000000000591
13,2016319,121.37453689,23.09833328,77.23,2016.8715846994535,30.811338627245277,4.408420994877815,23.000000000010346
14,2016320,121.37453687,23.09833326,77.233,2016.8743169398906,28.768228832632303,2.188448328524828,26.00000000001046
15,2016321,121.37453687,23.09833331,77.234,2016.877049180328,28.75402948120609,7.725246250629425,27.000000000001023
16,2016322,121.3745369,23.0983333,77.238,2016.879781420765,31.830049818381667,6.625767797231674,31.00000000000591
17,2016323,121.37453688,23.09833333,77.23899999999999,2016.8825136612022,29.77274329168722,9.94259212166071,31.999999999996476
18,2016324,121.37453685,23.09833335,77.23899999999999,2016.8852459016393,26.693883119150996,12.149430811405182,31.999999999996476
19,2016325,121.37453691,23.09833332,77.242,2016.8879781420765,32.84876618999988,8.843114133924246,35.0000000000108
20,2016326,121.37453689,23.09833333,77.233,2016.8907103825136,30.797139392234385,9.9452193826437,26.00000000001046
21,2016327,121.37453689,23.09833331,77.241,2016.8934426229507,30.802819062955678,7.730500306934118,34.000000000006025
22,2016328,121.37453685,23.09833331,77.232,2016.896174863388,26.705242577008903,7.719992194324732,25.000000000005684
23,2016329,121.37453684,23.09833333,77.235,2016.8989071038252,25.675169366877526,9.932083543390036,28.000000000005798
24,2016330,121.37453681,23.09833334,77.225,2016.9016393442623,22.599146468564868,11.031561996787786,18.000000000000682
25,2016331,121.37453689,23.09833334,77.237,2016.9043715846994,30.794299498666078,11.052578687667847,30.000000000001137
26,2016332,121.37453684,23.09833334,77.234,2016.9071038251366,25.67232947330922,11.03944331407547,27.000000000001023
27,2016333,121.37453687,23.09833335,77.238,2016.9098360655737,28.742670081555843,12.154684867709875,31.00000000000591
28,2016334,121.37453686,23.09833335,77.229,2016.9125683060108,27.71827660035342,12.152057606726885,22.00000000000557
29,2016335,121.37453688,23.09833333,77.233,2016.9153005464482,29.77274329168722,9.94259212166071,26.00000000001046
30,2016336,121.37453686,23.09833333,77.22800000000001,2016.9180327868853,27.723956329282373,9.937338065356016,21.000000000015007
31,2016337,121.37453688,23.09833333,77.222,2016.9207650273224,29.77274329168722,9.94259212166071,15.000000000000568
32,2016338,121.37453688,23.09833334,77.23100000000001,2016.9234972677596,29.769903398118913,11.049951892346144,24.00000000001512
33,2016339,121.37453688,23.09833332,77.233,2016.9262295081967,29.775583127047867,8.835232816636562,26.00000000001046
34,2016340,121.37453689,23.09833335,77.23,2016.9289617486338,30.79145966330543,12.159938458353281,23.000000000010346
