,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
0,2016306,120.89004859,22.3405978,41.03,2016.8360655737704,33.992798475082964,9.953136090189219,56.00000000000449
1,2016307,120.89004854,22.34059777,41.033,2016.8387978142077,28.840193757787347,6.635172758251429,59.000000000004604
2,2016308,120.89004854,22.34059778,41.038999999999994,2016.8415300546449,28.84100141818635,7.742412853986025,64.99999999999773
3,2016309,120.89004858,22.34059775,41.032,2016.844262295082,32.958722207695246,4.417688120156527,57.99999999999983
4,2016310,120.89004853,22.34059777,41.043,2016.8469945355191,27.810158440843225,6.635924335569143,69.00000000000261
5,2016311,120.8900485,22.34059776,41.036,2016.8497267759562,24.719244887819514,5.530938971787691,62.00000000000472
6,2016312,120.89004849,22.34059777,41.037,2016.8524590163934,23.690014641033486,6.6389297135174274,63.00000000000239
7,2016313,120.89004849,22.34059776,41.028,2016.8551912568305,23.68920698063448,5.5316900834441185,54.000000000002046
8,2016314,120.89004849,22.34059777,41.038999999999994,2016.8579234972678,23.690014641033486,6.6389297135174274,64.99999999999773
9,2016315,120.89004851,22.34059775,41.034,2016.860655737705,25.7484725152608,4.42294729873538,60.000000000002274
10,2016316,120.89004847,22.34059777,41.036,2016.863387978142,21.62994403624907,6.6404324024915695,62.00000000000472
11,2016317,120.89004854,22.34059777,41.033,2016.8661202185792,28.840193757787347,6.635172758251429,59.000000000004604
12,2016318,120.89004852,22.34059779,41.032,2016.8688524590164,26.781738473800942,8.851155638694763,57.99999999999983
13,2016319,120.89004856,22.34059776,41.031000000000006,2016.8715846994535,30.899459292413667,5.526430904865265,57.000000000009265
14,2016320,120.89004856,22.34059775,41.048,2016.8743169398906,30.898651632014662,4.419190809130669,74.00000000000517
15,2016321,120.89004854,22.34059779,41.037,2016.877049180328,28.841809078585356,8.849652949720621,63.00000000000239
16,2016322,120.89004858,22.34059777,41.047,2016.879781420765,32.960337557597086,6.6321673803031445,73.0000000000004
17,2016323,120.89004854,22.34059781,41.036,2016.8825136612022,28.843424399383366,11.064132209867239,62.00000000000472
18,2016324,120.89004849,22.34059782,41.035,2016.8852459016393,23.69405297213234,12.175127863883972,60.99999999999994
19,2016325,120.89004853,22.34059778,41.038000000000004,2016.8879781420765,27.81096613034606,7.7431644313037395,64.00000000000716
20,2016326,120.89004855,22.34059777,41.032,2016.8907103825136,29.87023166497238,6.634421646595001,57.99999999999983
21,2016327,120.89004854,22.34059777,41.048,2016.8934426229507,28.840193757787347,6.635172758251429,74.00000000000517
22,2016328,120.89004851,22.34059777,41.038999999999994,2016.896174863388,25.75008786516264,6.637427024543285,64.99999999999773
23,2016329,120.89004848,22.34059777,41.038000000000004,2016.8989071038252,22.659979353193194,6.639680825173855,64.00000000000716
24,2016330,120.89004849,22.34059779,41.037,2016.9016393442623,23.691629961831495,8.85340990498662,63.00000000000239
