,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
0,2016316,121.19216635,22.79075348,31.265,2016.863387978142,23.64000037778169,4.421215504407883,28.999999999999915
1,2016317,121.19216643,22.79075347,31.263,2016.8661202185792,31.855041510425508,3.324582241475582,27.000000000001023
2,2016318,121.19216641,22.79075349,31.259,2016.8688524590164,29.798762348946184,5.5365231819450855,22.999999999999687
3,2016319,121.19216644,22.79075345,31.254,2016.8715846994535,32.88461844203994,1.1113081127405167,18.000000000000682
4,2016320,121.19216641,22.79075344,31.259,2016.8743169398906,29.805955418851227,0.0,22.999999999999687
5,2016321,121.19216639,22.79075349,31.264,2016.877049180328,27.745363011490554,5.5338554084300995,27.999999999998693
6,2016322,121.19216643,22.79075347,31.265,2016.879781420765,31.855041510425508,3.324582241475582,28.999999999999915
7,2016323,121.19216641,22.7907535,31.269000000000002,2016.8825136612022,29.797323688399047,6.64382753893733,33.00000000000125
8,2016324,121.19216637,22.79075351,31.263,2016.8852459016393,25.68908385001123,7.7457972802221775,27.000000000001023
9,2016325,121.19216643,22.79075349,31.271,2016.8879781420765,31.852164247538894,5.539191421121359,35.00000000000014
10,2016326,121.19216642,22.79075349,31.258000000000003,2016.8907103825136,30.82546457881108,5.537856835871935,22.000000000002018
11,2016327,121.19216641,22.79075348,31.267,2016.8934426229507,29.80020095128566,4.429218824952841,30.999999999998806
12,2016328,121.19216639,22.79075349,31.264,2016.896174863388,27.745363011490554,5.5338554084300995,27.999999999998693
13,2016329,121.19216637,22.79075349,31.265,2016.8989071038252,25.691961112897843,5.5311876349151134,28.999999999999915
14,2016330,121.19216637,22.7907535,31.254,2016.9016393442623,25.690522452350706,6.638491991907358,18.000000000000682
15,2016331,121.19216641,22.79075352,31.264,2016.9043715846994,29.794446483720094,8.858436718583107,27.999999999998693
16,2016332,121.19216638,22.7907535,31.259,2016.9071038251366,26.717224740423262,6.639826111495495,22.999999999999687
17,2016333,121.1921664,22.79075352,31.265,2016.9098360655737,28.76774681499228,8.857103064656258,28.999999999999915
18,2016334,121.1921664,22.79075352,31.256,2016.9125683060108,28.76774681499228,8.857103064656258,19.999999999999574
19,2016335,121.19216641,22.79075349,31.269000000000002,2016.9153005464482,29.798762348946184,5.5365231819450855,33.00000000000125
20,2016336,121.19216638,22.79075349,31.256999999999998,2016.9180327868853,26.71866334276274,5.532521288841963,20.999999999997243
21,2016337,121.19216641,22.79075348,31.249000000000002,2016.9207650273224,29.80020095128566,4.429218824952841,13.000000000001677
22,2016338,121.19216641,22.7907535,31.256999999999998,2016.9234972677596,29.797323688399047,6.64382753893733,20.999999999997243
23,2016339,121.19216641,22.79075349,31.247,2016.9262295081967,29.798762348946184,5.5365231819450855,10.999999999999233
24,2016340,121.19216642,22.7907535,31.255,2016.9289617486338,30.824025976471603,6.645161658525467,18.99999999999835
25,2016341,121.19216639,22.7907535,31.261999999999997,2016.931693989071,27.743924409151077,6.641159765422344,25.99999999999625
26,2016342,121.19216636,22.79075347,31.268,2016.9344262295083,24.66813864884898,3.3152448013424873,32.00000000000003
27,2016343,121.19216637,22.79075349,31.26,2016.9371584699454,25.691961112897843,5.5311876349151134,24.00000000000091
28,2016344,121.19216634,22.79075349,31.263,2016.9398907103825,22.611862106714398,5.527185741811991,27.000000000001023
29,2016345,121.19216636,22.79075349,31.258000000000003,2016.9426229508197,24.665261444170028,5.529853515326977,22.000000000002018
30,2016346,121.19216638,22.79075349,31.258000000000003,2016.9453551912568,26.71866334276274,5.532521288841963,22.000000000002018
31,2016347,121.19216641,22.79075349,31.25,2016.948087431694,29.798762348946184,5.5365231819450855,13.999999999999346
32,2016348,121.19216641,22.79075349,31.256,2016.950819672131,29.798762348946184,5.5365231819450855,19.999999999999574
33,2016349,121.19216637,22.7907535,31.261,2016.9535519125684,25.690522452350706,6.638491991907358,24.99999999999858
34,2016350,121.19216633,22.79075349,31.263,2016.9562841530055,21.585162437986583,5.525852087885141,27.000000000001023
35,2016351,121.19216634,22.79075347,31.264,2016.9590163934427,22.61473931139335,3.3125770278275013,27.999999999998693
36,2016352,121.19216632,22.79075349,31.258000000000003,2016.9617486338798,20.558460149914026,5.524517968297005,22.000000000002018
37,2016353,121.19216633,22.79075347,31.261,2016.964480874317,21.588039700873196,3.3112429082393646,24.99999999999858
38,2016354,121.19216634,22.79075347,31.255,2016.967213114754,22.61473931139335,3.3125770278275013,18.99999999999835
39,2016355,121.19216639,22.79075352,31.261,2016.9699453551912,27.741047146264464,8.855768945068121,24.99999999999858
40,2016356,121.19216635,22.79075348,31.263,2016.9726775956285,23.64000037778169,4.421215504407883,27.000000000001023
41,2016357,121.19216638,22.79075349,31.254,2016.9754098360656,26.71866334276274,5.532521288841963,18.000000000000682
42,2016358,121.19216635,22.79075351,31.263,2016.9781420765028,23.6356845125556,7.7431295067071915,27.000000000001023
43,2016359,121.19216637,22.79075352,31.265,2016.98087431694,25.687645247671753,8.853101171553135,28.999999999999915
44,2016360,121.19216637,22.79075351,31.249000000000002,2016.983606557377,25.68908385001123,7.7457972802221775,13.000000000001677
45,2016361,121.19216635,22.7907535,31.256,2016.9863387978141,23.637123114895076,6.635824218392372,19.999999999999574
46,2016362,121.19216637,22.79075347,31.265,2016.9890710382513,25.694838317576796,3.3165784552693367,28.999999999999915
47,2016363,121.19216631,22.79075346,31.265,2016.9918032786886,19.5360763464123,2.201271243393421,28.999999999999915
48,2016364,121.1921663,22.79075348,31.263,2016.9945355191257,18.506499473005533,4.414546303451061,27.000000000001023
49,2016365,121.19216631,22.79075352,31.267,2016.9972677595629,19.527444674167782,8.845097851008177,30.999999999998806
50,2016366,121.19216632,22.79075347,31.261,2017.0,20.56133741280064,3.3099092543125153,24.99999999999858
51,2017001,121.19216632,22.7907535,31.261,2017.0027397260274,20.55702154757455,6.631822790950537,24.99999999999858
52,2017002,121.19216632,22.79075349,31.261,2017.0054794520547,20.558460149914026,5.524517968297005,24.99999999999858
53,2017003,121.19216633,22.79075348,31.259,2017.0082191780823,21.58660104032606,4.418547730892897,22.999999999999687
54,2017004,121.19216633,22.7907535,31.261,2017.0109589041097,21.583723835647106,6.633156444877386,24.99999999999858
55,2017005,121.19216633,22.7907535,31.249000000000002,2017.013698630137,21.583723835647106,6.633156444877386,13.000000000001677
56,2017006,121.19216634,22.79075349,31.258000000000003,2017.0164383561644,22.611862106714398,5.527185741811991,22.000000000002018
57,2017007,121.19216633,22.79075347,31.256,2017.0191780821917,21.588039700873196,3.3112429082393646,19.999999999999574
58,2017008,121.19216633,22.79075349,31.26,2017.021917808219,21.585162437986583,5.525852087885141,24.00000000000091
59,2017009,121.19216633,22.79075351,31.255,2017.0246575342467,21.58228517509997,7.740461733192205,18.99999999999835
60,2017010,121.19216635,22.79075352,31.250999999999998,2017.027397260274,23.634245910216123,8.850433398038149,14.999999999997016
