,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
0,2016313,120.78202073,21.9494247,58.373000000000005,2016.8551912568305,21.703274338506162,9.960312396287918,18.000000000007788
1,2016314,120.78202073,21.94942471,58.391000000000005,2016.8579234972678,21.70484882663004,11.06750313192606,36.00000000000847
2,2016315,120.78202075,21.94942469,58.376999999999995,2016.860655737705,23.76747748348862,8.850183337926865,21.999999999998465
3,2016316,120.78202073,21.9494247,58.385,2016.863387978142,21.703274338506162,9.960312396287918,30.000000000001137
4,2016317,120.78202081,21.9494247,58.383,2016.8661202185792,29.96639013872482,9.948561433702707,28.000000000005798
5,2016318,120.78202076,21.94942471,58.388999999999996,2016.8688524590164,24.80351529084146,11.06309611350298,33.99999999999892
6,2016319,120.78202079,21.94942468,58.38,2016.8715846994535,27.897460880922154,7.737117353826761,25.000000000005684
7,2016320,120.78202089,21.94942477,58.355,2016.8743169398906,38.24052479467355,17.687147483229637,0.0
8,2016321,120.7820208,21.94942477,58.37,2016.877049180328,28.944520192453638,17.700367141515017,15.000000000000568
9,2016322,120.78202079,21.94942473,58.388000000000005,2016.879781420765,27.90533337974921,13.273071963340044,33.000000000008356
10,2016323,120.78202079,21.94942472,58.383,2016.8825136612022,27.9037588625215,12.165881227701902,28.000000000005798
11,2016324,120.78202076,21.94942475,58.38399999999999,2016.8852459016393,24.809813301544636,15.491860453039408,28.999999999996362
12,2016325,120.78202077,21.94942473,58.385,2016.8879781420765,25.839555746642873,13.276009820401669,30.000000000001137
13,2016326,120.78202078,21.9494247,58.378,2016.8907103825136,26.86772105516866,9.9529679864645,23.00000000000324
14,2016327,120.7820208,21.9494247,58.391999999999996,2016.8934426229507,28.933498688274994,9.950030129402876,36.999999999999034
15,2016328,120.78202075,21.9494247,58.38,2016.896174863388,23.769051971612498,9.957374539226294,25.000000000005684
16,2016329,120.78202076,21.9494247,58.379,2016.8989071038252,24.80194080271758,9.955905377864838,24.00000000000091
17,2016330,120.78202072,21.94942474,58.365,2016.9016393442623,20.676683518104255,14.390544965863228,10.000000000005116
18,2016331,120.78202079,21.94942473,58.394,2016.9043715846994,27.90533337974921,13.273071963340044,39.00000000000148
19,2016332,120.78202072,21.94942468,58.393,2016.9071038251366,20.66723653115332,7.747399620711803,38.00000000000381
20,2016333,120.78202073,21.94942467,58.381,2016.9098360655737,21.698550845030695,6.638739723712206,26.000000000003354
21,2016334,120.78202079,21.94942473,58.381,2016.9125683060108,27.90533337974921,13.273071963340044,26.000000000003354
22,2016335,120.7820208,21.9494247,58.385,2016.9153005464482,28.933498688274994,9.950030129402876,30.000000000001137
23,2016336,120.78202072,21.94942468,58.382,2016.9180327868853,20.66723653115332,7.747399620711803,27.000000000001023
24,2016337,120.7820208,21.94942471,58.372,2016.9207650273224,28.935073176398873,11.057220865041018,17.000000000003013
25,2016338,120.78202082,21.94942475,58.379,2016.9234972677596,31.007151439553127,15.483047347515821,24.00000000000091
26,2016339,120.78202078,21.9494247,58.387,2016.9262295081967,26.86772105516866,9.9529679864645,32.00000000000358
27,2016340,120.78202079,21.94942473,58.376000000000005,2016.9289617486338,27.90533337974921,13.273071963340044,21.0000000000079
28,2016341,120.78202077,21.94942469,58.391999999999996,2016.931693989071,25.833257735939696,8.847245946526527,36.999999999999034
29,2016342,120.78202074,21.94942468,58.386,2016.9344262295083,22.733014164259657,7.744461763650179,31.00000000000591
30,2016343,120.78202078,21.94942471,58.38399999999999,2016.9371584699454,26.869295543292537,11.060158256441355,28.999999999996362
31,2016344,120.78202066,21.94942469,58.387,2016.9398907103825,14.47147285216488,8.863403461873531,32.00000000000358
32,2016345,120.78202069,21.94942467,58.369,2016.9426229508197,17.56699293036945,6.644614972174168,14.000000000002899
33,2016346,120.78202077,21.9494247,58.368,2016.9453551912568,25.834832224063575,9.954436682164669,13.00000000000523
34,2016347,120.7820208,21.9494247,58.38399999999999,2016.948087431694,28.933498688274994,9.950030129402876,28.999999999996362
35,2016348,120.78202078,21.9494247,58.379,2016.950819672131,26.86772105516866,9.9529679864645,24.00000000000091
36,2016349,120.78202075,21.9494247,58.371,2016.9535519125684,23.769051971612498,9.957374539226294,16.000000000005343
37,2016350,120.78202071,21.94942468,58.388999999999996,2016.9562841530055,19.634345080703497,7.748868316411972,33.99999999999892
38,2016351,120.78202068,21.94942466,58.393,2016.9590163934427,16.53252961114049,5.538892466574907,38.00000000000381
39,2016352,120.78202069,21.94942469,58.388000000000005,2016.9617486338798,17.57014193572104,8.858996909111738,33.000000000008356
40,2016353,120.78202074,21.9494247,58.382,2016.964480874317,22.736163140507415,9.95884370058775,27.000000000001023
41,2016354,120.78202074,21.94942469,58.376999999999995,2016.967213114754,22.734588652383536,8.851652964949608,21.999999999998465
42,2016355,120.78202081,21.94942476,58.368,2016.9699453551912,29.975837125675753,16.59170724451542,13.00000000000523
43,2016356,120.78202072,21.94942468,58.388000000000005,2016.9726775956285,20.66723653115332,7.747399620711803,33.000000000008356
44,2016357,120.78202073,21.94942468,58.397,2016.9754098360656,21.700125333154574,7.7459304593503475,42.00000000000159
45,2016358,120.78202073,21.94942469,58.393,2016.9781420765028,21.701699850382283,8.853121660649776,38.00000000000381
46,2016359,120.78202079,21.94942472,58.39,2016.98087431694,27.9037588625215,12.165881227701902,35.000000000003695
47,2016360,120.78202078,21.94942475,58.373000000000005,2016.983606557377,26.875593553995714,15.488922595977783,18.000000000007788
48,2016361,120.7820207,21.94942473,58.388999999999996,2016.9863387978141,18.60932874842547,13.28629208728671,33.99999999999892
49,2016362,120.78202076,21.94942464,58.403,2016.9890710382513,24.792493786662817,3.312759567052126,48.00000000000182
50,2016363,120.78202069,21.94942464,58.394,2016.9918032786886,17.562269436893985,3.323041368275881,39.00000000000148
51,2016364,120.78202067,21.94942466,58.398,2016.9945355191257,15.499638160690665,5.540361162275076,43.00000000000637
52,2016365,120.7820207,21.94942468,58.396,2016.9972677595629,18.601456249598414,7.750337012112141,41.00000000000392
53,2016366,120.78202074,21.94942468,58.38,2017.0,22.733014164259657,7.744461763650179,25.000000000005684
54,2017001,120.78202073,21.94942469,58.386,2017.0027397260274,21.701699850382283,8.853121660649776,31.00000000000591
55,2017002,120.78202072,21.94942469,58.383,2017.0054794520547,20.6688110192772,8.854590356349945,28.000000000005798
56,2017003,120.78202073,21.94942468,58.376999999999995,2017.0082191780823,21.700125333154574,7.7459304593503475,21.999999999998465
57,2017004,120.7820207,21.94942469,58.386,2017.0109589041097,18.603030737722293,8.85752821341157,31.00000000000591
58,2017005,120.78202073,21.94942468,58.383,2017.013698630137,21.700125333154574,7.7459304593503475,28.000000000005798
59,2017006,120.78202073,21.94942466,58.38399999999999,2017.0164383561644,21.696976327802986,5.53154805675149,28.999999999996362
60,2017007,120.78202072,21.94942466,58.391999999999996,2017.0191780821917,20.664087525801733,5.533017218112946,36.999999999999034
61,2017008,120.78202073,21.94942468,58.388000000000005,2017.021917808219,21.700125333154574,7.7459304593503475,33.000000000008356
62,2017009,120.78202074,21.9494247,58.391999999999996,2017.0246575342467,22.736163140507415,9.95884370058775,36.999999999999034
63,2017010,120.78202073,21.9494247,58.383,2017.027397260274,21.703274338506162,9.960312396287918,28.000000000005798
64,2017011,120.78202075,21.94942471,58.397,2017.0301369863014,23.770626459736377,11.064564809203148,42.00000000000159
65,2017012,120.78202076,21.9494247,58.397,2017.0328767123287,24.80194080271758,9.955905377864838,42.00000000000159
66,2017013,120.78202075,21.94942471,58.39,2017.035616438356,23.770626459736377,11.064564809203148,35.000000000003695
67,2017014,120.78202072,21.94942469,58.398,2017.0383561643835,20.6688110192772,8.854590356349945,43.00000000000637
68,2017015,120.78202072,21.94942471,58.394,2017.041095890411,20.67196002462879,11.068971827626228,39.00000000000148
69,2017016,120.78202071,21.94942471,58.386,2017.0438356164384,19.639068574178964,11.070440523326397,31.00000000000591
70,2017017,120.78202074,21.94942472,58.398,2017.0465753424658,22.739312145859003,12.17322563752532,43.00000000000637
71,2017018,120.78202068,21.9494247,58.4,2017.0493150684931,16.538827621843666,9.967656806111336,45.000000000001705
72,2017019,120.78202071,21.9494247,58.388000000000005,2017.0520547945205,19.637494086055085,9.963250253349543,33.000000000008356
73,2017020,120.78202072,21.94942468,58.381,2017.054794520548,20.66723653115332,7.747399620711803,26.000000000003354
74,2017021,120.78202074,21.94942467,58.39,2017.0575342465754,22.731439647031948,6.637271028012037,35.000000000003695
75,2017022,120.78202069,21.94942467,58.39,2017.0602739726028,17.56699293036945,6.644614972174168,35.000000000003695
76,2017023,120.78202069,21.94942467,58.39,2017.0630136986301,17.56699293036945,6.644614972174168,35.000000000003695
77,2017024,120.78202076,21.94942469,58.393,2017.0657534246575,24.800366285489872,8.848714642226696,38.00000000000381
78,2017025,120.78202066,21.94942471,58.388000000000005,2017.0684931506848,14.474621857516468,11.077784933149815,33.000000000008356
79,2017026,120.78202067,21.94942466,58.39,2017.0712328767124,15.499638160690665,5.540361162275076,35.000000000003695
80,2017027,120.78202066,21.94942465,58.388999999999996,2017.0739726027398,14.465174841461703,4.434639122337103,33.99999999999892
81,2017028,120.78202068,21.94942468,58.397,2017.0767123287671,16.535678616492078,7.753274869173765,42.00000000000159
82,2017029,120.7820207,21.94942468,58.391999999999996,2017.0794520547945,18.601456249598414,7.750337012112141,36.999999999999034
83,2017030,120.78202061,21.94942466,58.39,2017.0821917808219,9.302302642026916,5.549174267798662,35.000000000003695
84,2017031,120.78202076,21.94942468,58.398999999999994,2017.0849315068492,24.798791797365993,7.741523440927267,43.99999999999693
85,2017032,120.78202069,21.94942468,58.394,2017.0876712328768,17.56856744759716,7.751805707812309,39.00000000000148
86,2017033,120.78202068,21.94942466,58.391000000000005,2017.0904109589042,16.53252961114049,5.538892466574907,36.00000000000847
