,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
0,2016306,121.63276808,25.25691303,50.373999999999995,2016.8360655737704,5.0470907590352,16.48258278146386,45.000000000001705
1,2016307,121.63276808,25.25691302,50.38399999999999,2016.8387978142077,5.052310705650598,15.374882612377405,54.999999999999716
2,2016308,121.63276806,25.25691303,50.391999999999996,2016.8415300546449,3.032431413885206,16.473088413476944,63.00000000000239
3,2016309,121.6327681,25.25691302,50.382,2016.844262295082,7.066972611937672,15.384376049041748,53.00000000000438
4,2016310,121.63276807,25.25691301,50.391999999999996,2016.8469945355191,4.050200921483338,14.262435957789421,63.00000000000239
5,2016311,121.63276803,25.25691305,50.381,2016.8497267759562,0.0,18.67424789816141,52.00000000000671
6,2016312,121.63276803,25.25691301,50.383,2016.8524590163934,0.020879553630948067,14.24344815313816,54.00000000000915
7,2016313,121.63276804,25.25691302,50.386,2016.8551912568305,1.022989396005869,15.355894342064857,57.000000000009265
8,2016314,121.63276804,25.25691304,50.39,2016.8579234972678,1.012549560982734,17.57129468023777,61.00000000000705
9,2016315,121.63276805,25.25691304,50.386,2016.860655737705,2.019879233557731,17.576041631400585,57.000000000009265
10,2016316,121.63276803,25.25691305,50.388999999999996,2016.863387978142,0.0,18.67424789816141,60.000000000002274
11,2016317,121.63276808,25.25691301,50.386,2016.8661202185792,5.057530594058335,14.267182908952236,57.000000000009265
12,2016318,121.63276807,25.25691303,50.38,2016.8688524590164,4.039761086460203,16.47783536463976,51.00000000000904
13,2016319,121.63276811,25.256913,50.373999999999995,2016.8715846994535,8.084742119535804,13.173724059015512,45.000000000001705
14,2016320,121.63276811,25.256913,50.386,2016.8743169398906,8.084742119535804,13.173724059015512,57.000000000009265
15,2016321,121.63276809,25.25691303,50.388000000000005,2016.877049180328,6.054420489817858,16.48732926696539,59.00000000001171
16,2016322,121.63276811,25.25691303,50.388000000000005,2016.879781420765,8.069082396104932,16.49682316929102,59.00000000001171
17,2016323,121.6327681,25.25691304,50.385,2016.8825136612022,7.056532835122198,17.59977638721466,56.00000000000449
18,2016324,121.63276807,25.25691304,50.376999999999995,2016.8852459016393,4.034541198052466,17.585535533726215,48.00000000000182
19,2016325,121.6327681,25.25691303,50.381,2016.8879781420765,7.061752723529935,16.492076218128204,52.00000000000671
20,2016326,121.63276807,25.25691307,50.379,2016.8907103825136,4.018881474621594,20.908634178340435,50.00000000000426
21,2016327,121.63276809,25.25691305,50.391000000000005,2016.8934426229507,6.043980654794723,18.702728673815727,62.00000000001182
22,2016328,121.63276808,25.25691302,50.383,2016.896174863388,5.052310705650598,15.374882612377405,54.00000000000915
23,2016329,121.63276806,25.25691304,50.383,2016.8989071038252,3.027211525477469,17.5807885825634,54.00000000000915
24,2016330,121.63276804,25.25691305,50.373999999999995,2016.9016393442623,1.007329672574997,18.67899438366294,45.000000000001705
25,2016331,121.63276812,25.25691303,50.38399999999999,2016.9043715846994,9.076412068679929,16.501570120453835,54.999999999999716
26,2016332,121.63276809,25.25691304,50.388999999999996,2016.9071038251366,6.04920054320246,17.595029436051846,60.000000000002274
27,2016333,121.63276812,25.25691304,50.385,2016.9098360655737,9.071192180272192,17.60927028954029,56.00000000000449
28,2016334,121.63276812,25.25691305,50.386,2016.9125683060108,9.065972291864455,18.71696999296546,57.000000000009265
29,2016335,121.63276813,25.25691305,50.395,2016.9153005464482,10.073301964439452,18.721716944128275,66.0000000000096
30,2016336,121.63276811,25.25691303,50.385,2016.9180327868853,8.069082396104932,16.49682316929102,56.00000000000449
31,2016337,121.63276812,25.25691302,50.376999999999995,2016.9207650273224,9.081632015295327,15.393869951367378,48.00000000000182
32,2016338,121.63276812,25.25691305,50.386,2016.9234972677596,9.065972291864455,18.71696999296546,57.000000000009265
33,2016339,121.63276811,25.25691305,50.376000000000005,2016.9262295081967,8.058642619289458,18.712223041802645,47.000000000011255
34,2016340,121.63276811,25.25691306,50.379,2016.9289617486338,8.05342273088172,19.819922279566526,50.00000000000426
35,2016343,121.6327681,25.25691302,50.387,2016.9371584699454,7.066972611937672,15.384376049041748,58.000000000006935
36,2016344,121.63276808,25.25691302,50.38399999999999,2016.9398907103825,5.052310705650598,15.374882612377405,54.999999999999716
37,2016345,121.63276807,25.25691304,50.375,2016.9426229508197,4.034541198052466,17.585535533726215,46.00000000000648
38,2016346,121.6327681,25.25691305,50.375,2016.9453551912568,7.051312946714461,18.70747609063983,46.00000000000648
39,2016347,121.63276814,25.25691301,50.386,2016.948087431694,11.101511307060719,14.29566415026784,57.000000000009265
40,2016348,121.63276812,25.25691303,50.379,2016.950819672131,9.076412068679929,16.501570120453835,50.00000000000426
41,2016349,121.63276809,25.25691305,50.383,2016.9535519125684,6.043980654794723,18.702728673815727,54.00000000000915
42,2016350,121.63276806,25.25691301,50.386,2016.9562841530055,3.04287119070068,14.257689006626606,57.000000000009265
43,2016351,121.63276808,25.256913,50.387,2016.9590163934427,5.062750482466072,13.159483671188354,58.000000000006935
