,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
102,2017049,121.44211256,24.9976551,31.092,2017.1342465753426,11.118270747829229,12.12807185947895,39.99999999999915
103,2017050,121.44211262,24.99765512,31.088,2017.13698630137,17.16768043115735,14.363100286573172,36.000000000001364
104,2017051,121.44211257,24.9976551,31.085,2017.1397260273973,12.127711379434913,12.131363153457642,33.00000000000125
105,2017052,121.44211265,24.99765512,31.086,2017.1424657534246,20.195994526147842,14.37297509983182,33.99999999999892
106,2017053,121.44211265,24.99765514,31.085,2017.145205479452,20.18877083901316,16.58825296908617,33.00000000000125
107,2017054,121.44211259,24.99765515,31.084,2017.1479452054793,14.128528244327754,17.676142044365406,32.00000000000003
108,2017055,121.44211262,24.99765515,31.089000000000002,2017.150684931507,17.156844900455326,17.68601732328534,37.000000000002586
109,2017056,121.44211262,24.99765516,31.076999999999998,2017.1534246575343,17.153233056887984,18.793655559420586,24.99999999999858
110,2017057,121.44211263,24.99765515,31.088,2017.1561643835616,18.16628297092393,17.68930908292532,36.000000000001364
111,2017058,121.44211265,24.99765512,31.086,2017.158904109589,20.195994526147842,14.37297509983182,33.99999999999892
112,2017059,121.4421126,24.99765511,31.088,2017.1616438356164,15.152413630858064,13.248877599835396,36.000000000001364
113,2017060,121.44211258,24.9976551,31.090999999999998,2017.164383561644,13.137149391695857,12.13465491309762,38.999999999997925
114,2017061,121.44211259,24.99765509,31.089000000000002,2017.1671232876713,14.150199247524142,11.03030750527978,37.000000000002586
115,2017062,121.44211261,24.99765511,31.09,2017.1698630136987,16.161851643119007,13.252169359475374,38.000000000000256
116,2017063,121.44211259,24.99765507,31.085,2017.172602739726,14.157422934658825,8.815029636025429,33.00000000000125
117,2017064,121.44211259,24.99765511,31.088,2017.1753424657534,14.14297556038946,13.245585840195417,36.000000000001364
118,2017065,121.44211257,24.99765511,31.090999999999998,2017.1780821917807,12.124099535867572,13.239002786576748,38.999999999997925
119,2017066,121.44211257,24.9976551,31.086,2017.1808219178083,12.127711379434913,12.131363153457642,33.99999999999892
120,2017067,121.44211265,24.99765513,31.089000000000002,2017.1835616438357,20.1923826825805,15.480613801628351,37.000000000002586
121,2017068,121.44211264,24.99765514,31.096999999999998,2017.186301369863,19.179332826752216,16.58496167510748,44.99999999999815
122,2017069,121.44211266,24.99765512,31.092,2017.1890410958904,21.205435099545866,14.376266859471798,39.99999999999915
123,2017070,121.44211264,24.99765513,31.088,2017.1917808219177,19.182944670319557,15.47732250764966,36.000000000001364
124,2017071,121.44211268,24.99765512,31.086,2017.194520547945,23.224311182275414,14.382849913090467,33.99999999999892
125,2017072,121.44211268,24.99765513,31.08,2017.1972602739727,23.220699338708073,15.490488614887,27.999999999998693
126,2017073,121.44211259,24.99765509,31.094,2017.2,14.150199247524142,11.03030750527978,42.00000000000159
127,2017074,121.4421126,24.9976551,31.096,2017.2027397260274,15.156025474425405,12.141238432377577,44.00000000000048
128,2017075,121.44211259,24.99765512,31.089000000000002,2017.2054794520548,14.139363775029778,14.353225473314524,37.000000000002586
129,2017076,121.4421126,24.99765508,31.089000000000002,2017.2082191780821,15.163249103352427,9.925961028784513,37.000000000002586
130,2017077,121.44211259,24.9976551,31.09,2017.2109589041097,14.1465874039568,12.137946207076311,38.000000000000256
131,2017078,121.44211265,24.99765512,31.081,2017.213698630137,20.195994526147842,14.37297509983182,28.999999999999915
132,2017079,121.44211268,24.9976551,31.084,2017.2164383561644,23.231534811202437,12.167571112513542,32.00000000000003
133,2017080,121.4421126,24.99765509,31.093000000000004,2017.2191780821918,15.159637259785086,11.033599730581045,41.00000000000392
134,2017081,121.44211261,24.99765509,31.087,2017.2219178082191,16.16907533025369,11.036891024559736,35.00000000000014
135,2017082,121.4421126,24.99765511,31.087,2017.2246575342465,15.152413630858064,13.248877599835396,35.00000000000014
136,2017083,121.44211261,24.99765508,31.089000000000002,2017.227397260274,16.17268711561337,9.929252322763205,37.000000000002586
137,2017084,121.44211261,24.99765509,31.088,2017.2301369863014,16.16907533025369,11.036891024559736,36.000000000001364
138,2017085,121.44211261,24.99765508,31.092,2017.2328767123288,16.17268711561337,9.929252322763205,39.99999999999915
139,2017086,121.44211261,24.9976551,31.094,2017.2356164383561,16.16546348668635,12.144529726356268,42.00000000000159
140,2017087,121.44211268,24.9976551,31.085,2017.2383561643835,23.231534811202437,12.167571112513542,33.00000000000125
141,2017088,121.44211268,24.99765511,31.090999999999998,2017.2410958904109,23.227922967635095,13.275210745632648,38.999999999997925
142,2017089,121.44211269,24.9976551,31.090999999999998,2017.2438356164384,24.24097282346338,12.170862406492233,38.999999999997925
143,2017090,121.44211264,24.99765513,31.087,2017.2465753424658,19.182944670319557,15.47732250764966,35.00000000000014
144,2017091,121.44211268,24.99765509,31.085,2017.2493150684932,23.23514665476978,11.05993241071701,33.00000000000125
145,2017092,121.44211266,24.9976551,31.09,2017.2520547945205,21.21265878668055,12.160987593233585,38.000000000000256
146,2017093,121.44211267,24.99765509,31.094,2017.2547945205479,22.225708642508835,11.05664111673832,42.00000000000159
147,2017094,121.44211262,24.99765508,31.087,2017.2575342465752,17.182127747219056,9.932544082403183,35.00000000000014
148,2017095,121.4421127,24.99765508,31.090999999999998,2017.2602739726028,25.257634522859007,9.958877228200436,38.999999999997925
149,2017096,121.44211263,24.99765508,31.096,2017.2630136986302,18.19156575948,9.935835842043161,44.00000000000048
150,2017097,121.44211262,24.99765509,31.081999999999997,2017.2657534246575,17.178515903651714,11.040182318538427,29.999999999997584
151,2017098,121.44211263,24.99765511,31.084,2017.268493150685,18.180730286985636,13.258752878755331,32.00000000000003
