,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
0,2016306,121.57406089,25.16571257,784.068,2016.8360655737704,5.035652488004416,18.77040369436145,15.99999999996271
1,2016307,121.57406087,25.16571256,784.078,2016.8387978142077,3.0242216889746487,17.654134891927242,25.999999999953616
2,2016308,121.57406086,25.16571255,784.087,2016.8415300546449,2.020867250394076,16.54216181486845,34.99999999996817
3,2016309,121.5740609,25.16571255,784.07,2016.844262295082,6.053165358025581,16.55934238806367,18.000000000029104
4,2016310,121.57406089,25.16571255,784.0880000000001,2016.8469945355191,5.045091500505805,16.555047128349543,36.00000000005821
5,2016311,121.57406085,25.16571255,784.091,2016.8497267759562,1.0127933928743005,16.537866555154324,38.99999999998727
6,2016312,121.57406086,25.16571257,784.076,2016.8524590163934,2.0114282961003482,18.757518380880356,24.00000000000091
7,2016313,121.57406086,25.16571256,784.0830000000001,2016.8551912568305,2.016147773247212,17.649839632213116,31.000000000062755
8,2016314,121.57406086,25.16571258,784.085,2016.8579234972678,2.0067088189534843,19.865197595208883,33.00000000001546
9,2016315,121.57406085,25.16571256,784.085,2016.860655737705,1.0080739157274365,17.64554437249899,33.00000000001546
10,2016316,121.57406084,25.16571256,784.085,2016.863387978142,0.0,17.64124957844615,33.00000000001546
11,2016317,121.57406089,25.16571256,784.082,2016.8661202185792,5.04037196515128,17.662725411355495,29.999999999972715
12,2016318,121.57406088,25.16571258,784.0830000000001,2016.8688524590164,4.022859095130116,19.87378764897585,31.000000000062755
13,2016319,121.57406091,25.16571255,784.081,2016.8715846994535,7.061239273753017,16.56363718211651,28.999999999996362
14,2016320,121.57406092,25.16571252,784.0889999999999,2016.8743169398906,8.083471620921046,13.244896195828915,36.999999999920874
15,2016321,121.57406089,25.16571255,784.091,2016.877049180328,5.045091500505805,16.555047128349543,38.99999999998727
16,2016322,121.57406092,25.16571256,784.087,2016.879781420765,8.064593654125929,17.675610724836588,34.99999999996817
17,2016323,121.57406091,25.16571259,784.086,2016.8825136612022,7.04236124875024,20.994350779801607,33.999999999991815
18,2016324,121.57406089,25.1657126,784.079,2016.8852459016393,5.0214939983561635,22.09343947470188,26.99999999992997
19,2016325,121.57406092,25.16571257,784.087,2016.8879781420765,8.059874118771404,18.783289473503828,34.99999999996817
