,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
0,2016314,121.93748736,25.02037308,41.528999999999996,2016.8579234972678,0.022999185603111982,26.38263301923871,47.999999999994714
1,2016315,121.93748736,25.02037311,41.525,2016.860655737705,0.0,29.705784283578396,43.99999999999693
2,2016316,121.93748736,25.02037307,41.523,2016.863387978142,0.030665541999042034,25.27491608634591,42.00000000000159
3,2016317,121.93748742,25.02037304,41.523999999999994,2016.8661202185792,6.109589012339711,21.993677131831646,42.999999999992156
4,2016318,121.93748743,25.02037303,41.516000000000005,2016.8688524590164,7.126578246243298,20.892945118248463,35.000000000003695
5,2016319,121.93748744,25.02037304,41.516999999999996,2016.8715846994535,8.128232148010284,22.007647901773453,35.99999999999426
6,2016320,121.93748744,25.02037304,41.519,2016.8743169398906,8.128232148010284,22.007647901773453,37.9999999999967
7,2016321,121.93748743,25.02037306,41.528999999999996,2016.877049180328,7.103579060640186,24.216096848249435,47.999999999994714
8,2016322,121.93748745,25.02037303,41.515,2016.879781420765,9.14521876256913,20.90691588819027,33.99999999999892
9,2016323,121.93748747,25.02037296,41.51,2016.8825136612022,11.217524006497115,13.16686812788248,28.999999999996362
10,2016324,121.93748744,25.02037301,41.497,2016.8852459016393,8.151231217198074,18.68449617177248,15.999999999998238
11,2016325,121.93748743,25.02037308,41.528,2016.8879781420765,7.088246347848326,26.431530714035034,46.999999999997044
12,2016326,121.93748741,25.0203731,41.512,2016.8907103825136,5.054270441178232,28.632993809878826,30.999999999998806
13,2016327,121.93748744,25.02037309,41.535,2016.8934426229507,8.089900249615312,27.546233031898737,53.99999999999494
14,2016328,121.93748741,25.02037306,41.523999999999994,2016.896174863388,5.0849359249696136,24.20212607830763,42.999999999992156
15,2016329,121.9374874,25.02037307,41.523,2016.8989071038252,4.067949252203107,25.302857626229525,42.00000000000159
16,2016330,121.93748739,25.02037302,41.519,2016.9016393442623,3.0969608924351633,19.757287576794624,37.9999999999967
17,2016331,121.93748746,25.02037305,41.516999999999996,2016.9043715846994,10.139206307940185,23.12933513894677,35.99999999999426
18,2016332,121.93748739,25.02037311,41.525,2016.9071038251366,3.027963452041149,29.726740904152393,43.99999999999693
19,2016333,121.93748744,25.02037308,41.528999999999996,2016.9098360655737,8.097566606011242,26.43851563334465,47.999999999994714
20,2016334,121.93748744,25.02037308,41.52,2016.9125683060108,8.097566606011242,26.43851563334465,39.00000000000148
21,2016335,121.93748744,25.02037308,41.513000000000005,2016.9153005464482,8.097566606011242,26.43851563334465,32.00000000000358
22,2016336,121.93748743,25.02037307,41.516999999999996,2016.9180327868853,7.095912704244256,25.323813781142235,35.99999999999426
23,2016337,121.93748745,25.02037306,41.515,2016.9207650273224,9.122219635173678,24.230067618191242,33.99999999999892
24,2016338,121.93748743,25.02037308,41.522,2016.9234972677596,7.088246347848326,26.431530714035034,40.99999999999682
25,2016339,121.93748746,25.02037308,41.513999999999996,2016.9262295081967,10.116207180544734,26.452486868947744,32.999999999994145
26,2016340,121.93748743,25.0203731,41.50899999999999,2016.9289617486338,7.072913576848805,28.64696504548192,27.999999999991587
27,2016341,121.93748744,25.02037312,41.52,2016.931693989071,8.06690112221986,30.869384296238422,39.00000000000148
28,2016342,121.93748739,25.02037308,41.528,2016.9344262295083,3.0509625794366,26.40358917415142,46.999999999997044
29,2016343,121.93748742,25.02037306,41.516999999999996,2016.9371584699454,6.09425624134019,24.209111463278532,35.99999999999426
30,2016344,121.93748741,25.02037306,41.527,2016.9398907103825,5.0849359249696136,24.20212607830763,45.999999999999375
31,2016345,121.9374874,25.02037311,41.52,2016.9426229508197,4.037283768411726,29.733726289123297,39.00000000000148
32,2016346,121.93748745,25.02037305,41.511,2016.9453551912568,9.12988604977727,23.122350219637156,30.000000000001137
