,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
0,2016306,121.00748222,22.61608046,58.721000000000004,2016.8360655737704,21.587756229564548,7.7509828843176365,42.99999999999926
1,2016307,121.00748219,22.61608046,58.722,2016.8387978142077,18.503758154110983,7.750827819108963,43.99999999999693
2,2016308,121.00748222,22.61608047,58.736999999999995,2016.8415300546449,21.587700641248375,8.85825976729393,58.99999999999039
3,2016309,121.0074823,22.61608045,58.72,2016.844262295082,29.811804939527065,6.6441199742257595,41.999999999994486
4,2016310,121.00748221,22.61608045,58.731,2016.8469945355191,20.559813361614943,6.643655244261026,52.99999999999727
5,2016311,121.00748218,22.61608045,58.722,2016.8497267759562,17.475815286161378,6.643500179052353,43.99999999999693
6,2016312,121.00748218,22.61608048,58.724,2016.8524590163934,17.4756484630052,9.965328965336084,45.99999999999227
7,2016313,121.00748219,22.61608045,58.727,2016.8551912568305,18.503813771530986,6.643551867455244,48.99999999999238
8,2016314,121.00748218,22.61608047,58.731,2016.8579234972678,17.475704080425203,8.858053013682365,52.99999999999727
9,2016315,121.00748219,22.61608043,58.726000000000006,2016.860655737705,18.50392497726716,4.4290004298090935,48.00000000000182
10,2016316,121.00748217,22.61608046,58.731,2016.863387978142,16.447761183371767,7.750724907964468,52.99999999999727
11,2016317,121.00748223,22.61608046,58.727,2016.8661202185792,22.615754714934155,7.751034572720528,48.99999999999238
12,2016318,121.00748221,22.61608047,58.724,2016.8688524590164,20.559702155878767,8.858208078891039,45.99999999999227
13,2016319,121.00748224,22.61608045,58.717,2016.8715846994535,23.643808817723766,6.6438103094697,38.99999999999437
14,2016320,121.00748222,22.61608043,58.738,2016.8743169398906,21.587923052720726,4.429155495017767,59.99999999999517
15,2016321,121.00748221,22.61608046,58.725,2016.877049180328,20.55975774419494,7.750931195914745,46.999999999997044
16,2016322,121.00748224,22.61608044,58.73,2016.879781420765,23.64386440603994,5.5365352891385555,51.9999999999925
17,2016323,121.00748223,22.61608047,58.724,2016.8825136612022,22.615699126617983,8.858311455696821,45.99999999999227
18,2016324,121.00748219,22.61608051,58.723,2016.8852459016393,18.50348012521863,13.287208508700132,44.9999999999946
19,2016325,121.00748224,22.61608046,58.721000000000004,2016.8879781420765,23.643753200303763,7.751086261123419,42.99999999999926
20,2016326,121.00748223,22.61608046,58.717,2016.8907103825136,22.615754714934155,7.751034572720528,38.99999999999437
21,2016327,121.00748222,22.61608045,58.731,2016.8934426229507,21.58781184698455,6.6437069326639175,52.99999999999727
22,2016328,121.00748219,22.61608045,58.723,2016.896174863388,18.503813771530986,6.643551867455244,44.9999999999946
23,2016329,121.00748217,22.61608046,58.728,2016.8989071038252,16.447761183371767,7.750724907964468,49.99999999999716
24,2016330,121.00748216,22.61608047,58.72,2016.9016393442623,15.419704490341246,8.85795010253787,41.999999999994486
25,2016331,121.00748223,22.61608048,58.723,2016.9043715846994,22.61564350919798,9.96558740735054,44.9999999999946
26,2016332,121.0074822,22.61608046,58.723,2016.9071038251366,19.53175663948059,7.750879507511854,44.9999999999946
27,2016333,121.00748221,22.61608046,58.729,2016.9098360655737,20.55975774419494,7.750931195914745,50.99999999999483
28,2016334,121.0074822,22.61608049,58.718999999999994,2016.9125683060108,19.531589845428243,11.072708293795586,40.99999999998971
29,2016335,121.00748223,22.61608046,58.72,2016.9153005464482,22.615754714934155,7.751034572720528,41.999999999994486
30,2016336,121.0074822,22.61608046,58.724,2016.9180327868853,19.53175663948059,7.750879507511854,45.99999999999227
31,2016337,121.00748222,22.61608046,58.715,2016.9207650273224,21.587756229564548,7.7509828843176365,36.999999999999034
