,date,lon,lat,vert,digit_date,E_mm,N_mm,U_mm
23,2016329,121.56215914,25.29146003,46.681999999999995,2016.8989071038252,5.035186070017517,53.93516272306442,44.9999999999946
24,2016330,121.56215916,25.29146,46.669,2016.9016393442623,7.063188357278705,50.620518159121275,31.999999999996476
25,2016331,121.56215918,25.29146004,46.685,2016.9043715846994,9.058687544893473,55.05974404513836,48.00000000000182
26,2016332,121.56215916,25.29146003,46.692,2016.9071038251366,7.049258449114859,53.94360516220331,54.999999999999716
27,2016333,121.56215919,25.29146005,46.687,2016.9098360655737,10.061083012260497,56.17166077718139,49.99999999999716
28,2016334,121.5621592,25.29146003,46.691,2016.9125683060108,11.077405826654285,53.96049050614238,54.000000000002046
29,2016335,121.56215918,25.29146002,46.685,2016.9153005464482,9.06797416973859,52.84435208886862,48.00000000000182
30,2016336,121.56215918,25.29146003,46.683,2016.9180327868853,9.063330828212202,53.9520476013422,45.999999999999375
31,2016337,121.5621592,25.29146002,46.675,2016.9207650273224,11.082049109973013,52.852794993668795,37.9999999999967
32,2016338,121.5621592,25.29146003,46.688,2016.9234972677596,11.077405826654285,53.96049050614238,51.00000000000193
33,2016339,121.56215919,25.29146005,46.677,2016.9262295081967,10.061083012260497,56.17166077718139,39.99999999999915
34,2016340,121.56215918,25.29146006,46.683,2016.9289617486338,9.049400978256017,57.27513460442424,45.999999999999375
35,2016341,121.56215919,25.29146006,46.678999999999995,2016.931693989071,10.056439728941768,57.27935628965497,41.999999999994486
36,2016342,121.56215916,25.29146003,46.692,2016.9344262295083,7.049258449114859,53.94360516220331,54.999999999999716
37,2016343,121.56215915,25.29146002,46.68600000000001,2016.9371584699454,6.046865542884916,52.831687964499,49.000000000006594
38,2016344,121.56215916,25.29146002,46.693999999999996,2016.9398907103825,7.053901732433587,52.83590964972973,56.999999999995055
39,2016345,121.56215917,25.29146002,46.683,2016.9426229508197,8.060937921982259,52.84013086929917,45.999999999999375
40,2016346,121.56215921,25.29146001,46.673,2016.9453551912568,12.093728582840413,51.74932116642594,36.000000000001364
41,2016347,121.56215923,25.29146002,46.685,2016.948087431694,14.103160239756107,52.865459118038416,48.00000000000182
42,2016348,121.56215919,25.29146003,46.683,2016.950819672131,10.070369637105614,53.95626928657293,45.999999999999375
43,2016349,121.56215917,25.29146005,46.681000000000004,2016.9535519125684,8.047008072026074,56.16321740671992,44.000000000004036
44,2016350,121.56215914,25.29146001,46.692,2016.9562841530055,5.044472636654973,51.719771698117256,54.999999999999716
45,2016351,121.56215916,25.29146,46.68899999999999,2016.9590163934427,7.063188357278705,50.620518159121275,51.9999999999925
46,2016352,121.56215914,25.29145999,46.685,2016.9617486338798,5.05375926150009,49.504379741847515,48.00000000000182
47,2016353,121.56215914,25.29146,46.678999999999995,2016.964480874317,5.049115978181362,50.612075719982386,41.999999999994486
48,2016354,121.56215916,25.29145999,46.673,2016.967213114754,7.067831640597433,49.512822180986404,36.000000000001364
49,2016355,121.56215921,25.29146003,46.663999999999994,2016.9699453551912,12.084442016202956,53.96471219137311,26.999999999993918
50,2016356,121.56215914,25.29146001,46.693999999999996,2016.9726775956285,5.044472636654973,51.719771698117256,56.999999999995055
51,2016357,121.56215919,25.29146002,46.688,2016.9754098360656,10.075012920424342,52.84857377409935,51.00000000000193
52,2016358,121.56215917,25.29146005,46.691,2016.9781420765028,8.047008072026074,56.16321740671992,54.000000000002046
53,2016359,121.56215919,25.29146004,46.692,2016.98087431694,10.065726295579225,55.063965264707804,54.999999999999716
54,2016360,121.5621592,25.29146003,46.673,2016.983606557377,11.077405826654285,53.96049050614238,36.000000000001364
55,2016361,121.5621592,25.29146002,46.681999999999995,2016.9863387978141,11.082049109973013,52.852794993668795,44.9999999999946
56,2016362,121.56215921,25.29146001,46.688,2016.9890710382513,12.093728582840413,51.74932116642594,51.00000000000193
57,2016363,121.56215915,25.29145999,46.693000000000005,2016.9918032786886,6.060795451048762,49.50860096141696,56.00000000000449
58,2016364,121.56215914,25.29145998,46.684,2016.9945355191257,5.058402544818819,48.39668422937393,46.999999999997044
59,2016365,121.56215915,25.29145999,46.685,2016.9972677595629,6.060795451048762,49.50860096141696,48.00000000000182
60,2016366,121.56215916,25.29145997,46.683,2017.0,7.077118207234889,47.29743115603924,45.999999999999375
61,2017001,121.56215915,25.29146002,46.688,2017.0027397260274,6.046865542884916,52.831687964499,51.00000000000193
62,2017002,121.56215915,25.29146002,46.687,2017.0054794520547,6.046865542884916,52.831687964499,49.99999999999716
63,2017003,121.56215917,25.29146,46.681999999999995,2017.0082191780823,8.070224546827376,50.62473937869072,44.9999999999946
64,2017004,121.56215918,25.29146001,46.685,2017.0109589041097,9.072617453057319,51.73665704205632,48.00000000000182
65,2017005,121.56215918,25.29146002,46.676,2017.013698630137,9.06797416973859,52.84435208886862,39.00000000000148
66,2017006,121.56215915,25.29146,46.678999999999995,2017.0164383561644,6.056152167730033,50.61629693955183,41.999999999994486
67,2017007,121.56215916,25.29146001,46.681999999999995,2017.0191780821917,7.058545073959976,51.72821460291743,44.9999999999946
68,2017008,121.56215918,25.29146002,46.687,2017.021917808219,9.06797416973859,52.84435208886862,49.99999999999716
69,2017009,121.56215919,25.29146003,46.687,2017.0246575342467,10.070369637105614,53.95626928657293,49.99999999999716
70,2017010,121.56215922,25.29146004,46.68,2017.027397260274,13.0868349224329,55.07662892341614,42.99999999999926
71,2017011,121.56215921,25.29146003,46.69,2017.0301369863014,12.084442016202956,53.96471219137311,52.99999999999727
72,2017012,121.56215923,25.29146002,46.68899999999999,2017.0328767123287,14.103160239756107,52.865459118038416,51.9999999999925
73,2017013,121.56215922,25.29146003,46.688,2017.035616438356,13.091478205751628,53.96893294528127,51.00000000000193
74,2017014,121.56215922,25.29146,46.684,2017.0383561643835,13.105408055707812,50.64584640786052,46.999999999997044
75,2017015,121.56215919,25.29146004,46.692,2017.041095890411,10.065726295579225,55.063965264707804,54.999999999999716
76,2017016,121.5621592,25.29146003,46.69,2017.0438356164384,11.077405826654285,53.96049050614238,52.99999999999727
77,2017017,121.56215922,25.29146002,46.687,2017.0465753424658,13.096121489070356,52.861237432807684,49.99999999999716
78,2017018,121.56215921,25.29146003,46.687,2017.0493150684931,12.084442016202956,53.96471219137311,49.99999999999716
79,2017019,121.5621592,25.29146001,46.684,2017.0520547945205,11.086692393291742,51.74509948119521,46.999999999997044
80,2017020,121.56215923,25.29146001,46.678999999999995,2017.054794520548,14.107803523074836,51.75776407122612,41.999999999994486
81,2017021,121.56215923,25.29145999,46.685,2017.0575342465754,14.117090147919953,49.54237164929509,48.00000000000182
82,2017022,121.56215921,25.29146002,46.687,2017.0602739726028,12.089085299521685,52.85701621323824,49.99999999999716
83,2017023,121.56215923,25.29146,46.685,2017.0630136986301,14.112446806393564,50.65006762742996,48.00000000000182
84,2017024,121.56215924,25.29146,46.691,2017.0657534246575,15.119483054149896,50.65428884699941,54.000000000002046
85,2017025,121.56215919,25.29145998,46.68600000000001,2017.0684931506848,10.093586053699255,48.41779079288244,49.000000000006594
86,2017026,121.56215919,25.29145996,46.683,2017.0712328767124,10.102872678544372,46.20239930227399,45.999999999999375
87,2017027,121.56215914,25.29145994,46.678999999999995,2017.0739726027398,5.076975678093731,43.96590078249574,41.999999999994486
88,2017028,121.56215917,25.29145999,46.687,2017.0767123287671,8.074867830146104,49.51704340055585,49.99999999999716
